fiscal_year,year,month,month_numeric,day,date_stamp,volume_in_mn,value_in_cr,released_on,updated_on,data_source,data_url
2021-22,2021,October,10,17,2021-10-17,0.00,0.00,2021-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,October,10,18,2021-10-18,2.97,25491.26,2021-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,October,10,19,2021-10-19,0.65,5791.83,2021-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,October,10,20,2021-10-20,3.25,28470.21,2021-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,October,10,21,2021-10-21,3.26,29903.10,2021-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,October,10,22,2021-10-22,2.83,26863.48,2021-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,October,10,23,2021-10-23,0.00,0.00,2021-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,October,10,24,2021-10-24,0.00,0.00,2021-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,October,10,25,2021-10-25,4.22,37422.56,2021-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,October,10,26,2021-10-26,3.36,32262.18,2021-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,October,10,27,2021-10-27,2.91,28163.29,2021-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,October,10,28,2021-10-28,2.79,27735.19,2021-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,October,10,29,2021-10-29,2.65,26549.43,2021-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,October,10,30,2021-10-30,2.62,25381.95,2021-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,October,10,31,2021-10-31,0.00,0.00,2021-11-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,1,2021-11-01,2.94,27082.56,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,2,2021-11-02,3.00,28459.56,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,3,2021-11-03,2.34,22276.73,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,4,2021-11-04,0.19,2167.48,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,5,2021-11-05,1.01,8857.86,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,6,2021-11-06,1.87,14393.05,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,7,2021-11-07,0.00,0.00,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,8,2021-11-08,2.27,19873.59,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,9,2021-11-09,2.49,23168.21,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,10,2021-11-10,2.37,21554.84,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,11,2021-11-11,2.31,21415.48,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,12,2021-11-12,2.44,22978.90,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,13,2021-11-13,0.00,0.00,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,14,2021-11-14,0.00,0.00,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,15,2021-11-15,3.65,31113.09,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,16,2021-11-16,3.02,27530.92,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,17,2021-11-17,2.62,24487.18,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,18,2021-11-18,2.41,23214.16,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,19,2021-11-19,0.81,7352.00,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,20,2021-11-20,2.76,24415.43,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,21,2021-11-21,0.00,0.00,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,22,2021-11-22,2.57,22080.19,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,23,2021-11-23,2.70,25554.70,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,24,2021-11-24,2.49,23848.53,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,25,2021-11-25,2.46,24966.32,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,26,2021-11-26,2.41,24301.56,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,27,2021-11-27,0.00,0.00,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,28,2021-11-28,0.00,0.00,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,29,2021-11-29,3.57,32880.67,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,November,11,30,2021-11-30,3.00,29249.90,2021-12-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,1,2021-12-01,2.53,26332.22,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,2,2021-12-02,2.34,24797.33,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,3,2021-12-03,2.30,23671.75,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,4,2021-12-04,2.38,22260.68,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,5,2021-12-05,0.00,0.00,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,6,2021-12-06,2.85,24029.11,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,7,2021-12-07,2.70,24984.23,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,8,2021-12-08,2.47,23346.47,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,9,2021-12-09,2.53,23818.76,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,10,2021-12-10,2.71,24336.61,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,11,2021-12-11,0.00,0.00,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,12,2021-12-12,0.00,0.00,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,13,2021-12-13,3.77,31975.27,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,14,2021-12-14,3.06,28697.68,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,15,2021-12-15,2.64,28780.67,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,16,2021-12-16,1.33,13801.32,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,17,2021-12-17,1.72,16689.10,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,18,2021-12-18,3.37,30207.05,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,19,2021-12-19,0.00,0.00,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,20,2021-12-20,3.33,29920.13,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,21,2021-12-21,3.00,28700.93,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,22,2021-12-22,2.67,26139.74,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,23,2021-12-23,2.48,25570.09,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,24,2021-12-24,2.39,25113.61,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,25,2021-12-25,0.00,0.00,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,26,2021-12-26,0.00,0.00,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,27,2021-12-27,3.58,33039.58,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,28,2021-12-28,2.87,27708.46,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,29,2021-12-29,2.44,25900.01,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,30,2021-12-30,2.42,26277.72,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2021,December,12,31,2021-12-31,2.15,24856.65,2022-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2022,January,1,1,2022-01-01,1.66,18693.51,2022-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2022,January,1,2,2022-01-02,0.00,0.00,2022-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2022,January,1,3,2022-01-03,2.38,22420.10,2022-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2022,January,1,4,2022-01-04,2.64,25568.10,2022-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2022,January,1,5,2022-01-05,2.66,26491.00,2022-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2022,January,1,6,2022-01-06,2.52,25043.72,2022-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2022,January,1,7,2022-01-07,2.54,24483.50,2022-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2022,January,1,8,2022-01-08,0.00,0.00,2022-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2022,January,1,9,2022-01-09,0.00,0.00,2022-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2022,January,1,10,2022-01-10,3.92,31864.34,2022-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2022,January,1,11,2022-01-11,3.18,27248.06,2022-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2022,January,1,12,2022-01-12,2.61,23783.21,2022-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2022,January,1,13,2022-01-13,2.55,23998.91,2022-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2021-22,2022,January,1,14,2022-01-14,1.67,15684.15,2022-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
